Dist_no_2011,Dist_name_2011,Const_no,Const_name_2011,Sbty_no,Sbty_name,Par_no,Par_name,Stn_no,Station_string_2011,Reg.Voters,A.Bwanika,K.Besigye.K,B.O.K.Namisango,B.S.Jaberi,M.Norbert,O.Otunnu,S.L.M.Walter,Y.K.Museveni,T.Votes,V.Votes,Inv.Votes,V.Spoilt,NULLIFIED,NON_REP,Original_Station_ID_2011
040,ADJUMANI,151,EAST MOYO COUNTY,09,PACHARA,019,JIHWA,01,MIJALE PRIMARY SCHOOL,653,3,124,9,5,1,1,3,218,401,364,37,3,0,0,O-40-151-9-19-1
040,ADJUMANI,151,EAST MOYO COUNTY,09,PACHARA,018,MARINDI,01,MARINDI CENTRE,790,4,141,3,3,2,4,0,276,480,433,47,0,0,0,O-40-151-9-18-1
040,ADJUMANI,151,EAST MOYO COUNTY,09,PACHARA,018,MARINDI,02,ELEUHWE PRIMARY SCHOOL,386,1,44,0,1,1,1,1,115,173,164,9,0,0,0,O-40-151-9-18-2
040,ADJUMANI,151,EAST MOYO COUNTY,09,PACHARA,002,OMI,01,ETEJO PRIMARY SCHOOL,755,3,191,3,1,3,3,5,207,437,416,21,3,0,0,O-40-151-9-2-1
040,ADJUMANI,151,EAST MOYO COUNTY,09,PACHARA,053,UNNA,01,UNNA CENTRAL,566,4,140,3,1,3,0,1,164,333,316,17,1,0,0,O-40-151-9-53-1
040,ADJUMANI,151,EAST MOYO COUNTY,06,PAKELE,033,BOROLI,01,BIRA HEALTH CENTRE,266,3,18,0,0,0,0,0,170,192,191,1,1,0,0,O-40-151-6-33-1
040,ADJUMANI,151,EAST MOYO COUNTY,06,PAKELE,033,BOROLI,02,BOROLI PRI. SCHOOL,581,6,124,5,0,3,4,3,177,354,322,32,0,0,0,O-40-151-6-33-2
040,ADJUMANI,151,EAST MOYO COUNTY,06,PAKELE,033,BOROLI,03,AMURU PR SCH,392,4,91,1,0,1,0,3,140,266,240,26,0,0,0,O-40-151-6-33-3
040,ADJUMANI,151,EAST MOYO COUNTY,06,PAKELE,014,FUDA,01,FUDA PR SCH,607,4,120,1,0,2,2,1,279,443,409,34,0,0,0,O-40-151-6-14-1
040,ADJUMANI,151,EAST MOYO COUNTY,06,PAKELE,014,FUDA,02,ETIRIKWABE,340,2,43,0,0,4,1,2,187,243,239,4,0,0,0,O-40-151-6-14-2
040,ADJUMANI,151,EAST MOYO COUNTY,06,PAKELE,041,IBIBIAWORO,01,KALEVARIO,405,5,128,3,0,1,2,0,133,283,272,11,1,0,0,O-40-151-6-41-1
040,ADJUMANI,151,EAST MOYO COUNTY,06,PAKELE,034,LEWA,04,LEWA PR SCH,529,6,88,4,0,2,1,3,166,320,270,50,0,0,0,O-40-151-6-34-4
040,ADJUMANI,151,EAST MOYO COUNTY,06,PAKELE,034,LEWA,05,INDRIANI CHAPEL,390,6,48,6,0,4,3,1,112,199,180,19,1,0,0,O-40-151-6-34-5
040,ADJUMANI,151,EAST MOYO COUNTY,06,PAKELE,034,LEWA,40,LEWA,189,0,6,0,0,0,0,0,4,10,10,0,0,0,0,O-40-151-6-34-40
040,ADJUMANI,151,EAST MOYO COUNTY,06,PAKELE,031,MELIADERI,01,PALUGA PRIMARY SCHOOL,359,3,43,1,0,0,2,1,139,206,189,17,0,0,0,O-40-151-6-31-1
040,ADJUMANI,151,EAST MOYO COUNTY,06,PAKELE,031,MELIADERI,05,OLIA HEALTH CENTRE II,588,4,115,6,0,3,0,0,225,371,353,18,0,0,0,O-40-151-6-31-5
040,ADJUMANI,151,EAST MOYO COUNTY,06,PAKELE,042,MELIJO,01,MELIJO PR SCH,268,5,56,0,0,0,0,0,95,172,156,16,0,0,0,O-40-151-6-42-1
040,ADJUMANI,151,EAST MOYO COUNTY,06,PAKELE,042,MELIJO,02,MALOBU BOREHOLE,454,5,61,4,0,1,1,3,205,300,280,20,0,0,0,O-40-151-6-42-2
040,ADJUMANI,151,EAST MOYO COUNTY,06,PAKELE,047,NYIVURA,01,NYIVURA MANGO,683,4,134,2,0,4,2,5,242,408,393,15,0,0,0,O-40-151-6-47-1
040,ADJUMANI,151,EAST MOYO COUNTY,06,PAKELE,013,PAKELE TOWN BOARD,01,MELIADERI PRIMARY SCHOOL,430,4,88,1,0,0,2,1,93,192,189,3,0,0,0,O-40-151-6-13-1
040,ADJUMANI,151,EAST MOYO COUNTY,06,PAKELE,013,PAKELE TOWN BOARD,02,JOAGO'S HQTRS,813,1,167,0,0,5,7,0,214,407,394,13,0,0,0,O-40-151-6-13-2
040,ADJUMANI,151,EAST MOYO COUNTY,06,PAKELE,013,PAKELE TOWN BOARD,03,MARKET SQUARE,250,0,66,0,0,3,1,0,68,141,138,3,0,0,0,O-40-151-6-13-3
040,ADJUMANI,151,EAST MOYO COUNTY,06,PAKELE,013,PAKELE TOWN BOARD,04,KERELU CENTRE,418,1,84,3,0,1,1,0,95,198,185,13,0,0,0,O-40-151-6-13-4
040,ADJUMANI,151,EAST MOYO COUNTY,06,PAKELE,013,PAKELE TOWN BOARD,05,PAKELE HEALTH CENTRE,741,3,238,4,0,4,1,3,120,387,373,14,0,0,0,O-40-151-6-13-5
040,ADJUMANI,151,EAST MOYO COUNTY,06,PAKELE,013,PAKELE TOWN BOARD,40,PAKELE,242,0,3,0,0,0,0,0,20,24,23,1,0,0,0,O-40-151-6-13-40
040,ADJUMANI,151,EAST MOYO COUNTY,06,PAKELE,032,PERECI,05,MARINYO BOREHOLE,512,4,132,3,0,6,3,1,133,293,282,11,3,0,0,O-40-151-6-32-5
040,ADJUMANI,151,EAST MOYO COUNTY,06,PAKELE,032,PERECI,06,PERECI PR SCH,514,2,151,2,0,4,5,1,142,319,307,12,0,0,0,O-40-151-6-32-6
040,ADJUMANI,151,EAST MOYO COUNTY,06,PAKELE,032,PERECI,07,AMELO BOREHOLE,642,0,184,1,0,3,3,1,191,404,383,21,1,0,0,O-40-151-6-32-7
040,ADJUMANI,151,EAST MOYO COUNTY,06,PAKELE,032,PERECI,08,PALANYUA BOREHOLE,367,3,94,0,0,2,1,0,156,272,256,16,0,0,0,O-40-151-6-32-8
040,ADJUMANI,151,EAST MOYO COUNTY,10,UKUSIJONI,038,AYIRI,01,AYIRI PRI. SCH.,943,19,149,6,0,6,1,5,282,518,468,50,0,0,0,O-40-151-10-38-1
040,ADJUMANI,151,EAST MOYO COUNTY,10,UKUSIJONI,035,GULINYA,01,GULINYA PRI SCH,596,2,64,0,0,2,0,1,264,384,333,51,0,0,0,O-40-151-10-35-1
040,ADJUMANI,151,EAST MOYO COUNTY,10,UKUSIJONI,022,KIRABA,01,ATURA PRIMARY SCHOOL,662,1,41,0,0,1,0,1,281,364,325,39,0,0,0,O-40-151-10-22-1
040,ADJUMANI,151,EAST MOYO COUNTY,10,UKUSIJONI,023,MAAJI,01,MASA PRI. SCHOOL,934,5,98,3,0,5,3,6,269,396,389,7,1,0,0,O-40-151-10-23-1
040,ADJUMANI,151,EAST MOYO COUNTY,10,UKUSIJONI,052,PAYARU,01,PAYARU,841,8,154,1,0,1,1,3,267,526,435,91,0,0,0,O-40-151-10-52-1
111,AGAGO,089,AGAGO COUNTY,01,ADILANG,043,KULAKA,01,NAMABILI P7 SCHOOL,652,1,36,0,0,11,32,1,276,419,357,62,10,0,0,O-111-89-1-43-1
111,AGAGO,089,AGAGO COUNTY,01,ADILANG,043,KULAKA,02,TEOBILOKECH,401,5,48,2,0,8,21,0,136,241,220,21,0,0,0,O-111-89-1-43-2
111,AGAGO,089,AGAGO COUNTY,01,ADILANG,001,LABWA,01,LACEKOTO PIDA,380,3,28,1,0,19,13,1,129,229,194,35,0,0,0,O-111-89-1-1-1
111,AGAGO,089,AGAGO COUNTY,01,ADILANG,001,LABWA,02,MUGILA TEE GACIA,622,2,87,0,0,21,26,1,237,402,374,28,0,0,0,O-111-89-1-1-2
111,AGAGO,089,AGAGO COUNTY,01,ADILANG,002,LALAL,01,ADILANG DIV. HQRS,307,0,32,0,0,13,5,0,95,167,145,22,0,0,0,O-111-89-1-2-1
111,AGAGO,089,AGAGO COUNTY,01,ADILANG,002,LALAL,02,TEE?O WII? PARK,818,1,99,4,0,31,13,0,235,424,383,41,0,0,0,O-111-89-1-2-2
111,AGAGO,089,AGAGO COUNTY,01,ADILANG,053,LAPYEM,01,DOUGLAS TE? MAEME,313,0,36,1,0,13,3,0,151,228,204,24,0,0,0,O-111-89-1-53-1
111,AGAGO,089,AGAGO COUNTY,01,ADILANG,053,LAPYEM,02,ODOM PIDA,328,2,25,0,0,12,3,2,168,237,212,25,0,0,0,O-111-89-1-53-2
111,AGAGO,089,AGAGO COUNTY,01,ADILANG,053,LAPYEM,03,AJWA TE? MAEME OCUKEDE,292,4,38,0,0,18,7,1,110,226,178,48,1,0,0,O-111-89-1-53-3
111,AGAGO,089,AGAGO COUNTY,01,ADILANG,054,LIGILIGI,01,KAMANDING TEYAO,247,0,33,0,0,4,3,1,124,193,165,28,0,0,0,O-111-89-1-54-1
111,AGAGO,089,AGAGO COUNTY,01,ADILANG,054,LIGILIGI,02,CIGACIGA P7 SCHOOL,464,2,84,1,0,16,5,0,201,337,309,28,1,0,0,O-111-89-1-54-2
111,AGAGO,089,AGAGO COUNTY,01,ADILANG,003,NGEKIDI,01,CIGACIGA P7 SCHOOL,169,0,14,0,0,5,2,0,40,66,61,5,0,0,0,O-111-89-1-3-1
111,AGAGO,089,AGAGO COUNTY,01,ADILANG,003,NGEKIDI,02,KILOKOITIO P. SCHOOL TEE MUYEME,660,11,143,5,0,27,24,8,205,462,423,39,0,0,0,O-111-89-1-3-2
111,AGAGO,089,AGAGO COUNTY,01,ADILANG,027,ORINA,01,KANYIPA P.7 SCHOOL,563,3,46,3,0,9,15,3,264,412,343,69,2,0,0,O-111-89-1-27-1
111,AGAGO,089,AGAGO COUNTY,01,ADILANG,027,ORINA,02,ALWAR TEKWORO,195,0,17,2,0,5,5,0,93,133,122,11,0,0,0,O-111-89-1-27-2
111,AGAGO,089,AGAGO COUNTY,01,ADILANG,027,ORINA,03,ORINA P.7 SCHOOL,455,2,77,0,0,4,11,1,175,310,270,40,0,0,0,O-111-89-1-27-3
111,AGAGO,089,AGAGO COUNTY,16,AGAGO TOWN COUNCIL,071,AGAGO CENTRAL WARD,01,AGAGO T.C HQTRS,439,0,41,3,0,27,13,0,164,266,248,18,0,0,0,O-111-89-16-71-1
111,AGAGO,089,AGAGO COUNTY,16,AGAGO TOWN COUNCIL,010,AJALI WARD,01,ANYENA P7 SCHOOL,226,0,12,0,0,11,7,1,96,134,127,7,0,0,0,O-111-89-16-10-1
111,AGAGO,089,AGAGO COUNTY,16,AGAGO TOWN COUNCIL,072,NGORA WARD,01,NGORA P7 SCHOOL,246,0,27,1,0,19,19,0,97,178,163,15,7,0,0,O-111-89-16-72-1
111,AGAGO,089,AGAGO COUNTY,16,AGAGO TOWN COUNCIL,073,PAMPARA WARD,01,PAMPARA P/SCHOOL,274,4,51,2,0,4,20,1,109,202,191,11,0,0,0,O-111-89-16-73-1
111,AGAGO,089,AGAGO COUNTY,11,ARUM,013,ACHOL?PII,01,ACHOLPII/LAP ONO P.7 SCHOOL,801,12,127,1,0,21,32,4,268,497,465,32,0,0,0,O-111-89-11-13-1
111,AGAGO,089,AGAGO COUNTY,11,ARUM,013,ACHOL?PII,02,ARYEYE MARKET,349,4,8,0,0,1,15,2,169,235,199,36,0,0,0,O-111-89-11-13-2
111,AGAGO,089,AGAGO COUNTY,11,ARUM,014,AGELEC,01,AGELEC,850,2,46,2,0,3,72,0,322,463,447,16,2,0,0,O-111-89-11-14-1
111,AGAGO,089,AGAGO COUNTY,11,ARUM,065,ALELA,01,AKWIL/ONGAR O,394,4,19,3,0,1,62,3,149,259,241,18,5,0,0,O-111-89-11-65-1
111,AGAGO,089,AGAGO COUNTY,11,ARUM,065,ALELA,02,AYIKA WARD,310,2,12,3,0,3,25,2,128,189,175,14,0,0,0,O-111-89-11-65-2
111,AGAGO,089,AGAGO COUNTY,11,ARUM,065,ALELA,03,ANYANGO CENTRAL,270,4,16,0,0,2,35,1,129,210,187,23,0,0,0,O-111-89-11-65-3
111,AGAGO,089,AGAGO COUNTY,11,ARUM,066,KAZIKAZI,01,ARUM MARKET,660,11,57,1,0,23,101,0,94,301,287,14,0,0,0,O-111-89-11-66-1
111,AGAGO,089,AGAGO COUNTY,11,ARUM,066,KAZIKAZI,02,WIATUP CHAPEL,227,2,11,1,0,5,12,0,33,79,64,15,0,0,0,O-111-89-11-66-2
111,AGAGO,089,AGAGO COUNTY,11,ARUM,066,KAZIKAZI,03,OKWENY P/S,277,3,33,1,0,16,27,1,76,185,157,28,0,0,0,O-111-89-11-66-3
111,AGAGO,089,AGAGO COUNTY,11,ARUM,066,KAZIKAZI,04,KAZIKAZI P/SCHOOL,301,3,22,3,0,19,20,2,70,149,139,10,0,0,0,O-111-89-11-66-4
111,AGAGO,089,AGAGO COUNTY,10,KALONGO TOWN COUNCIL,050,AKADO WARD,02,BUS PARK B,547,2,92,1,0,19,48,0,63,240,225,15,0,0,0,O-111-89-10-50-2
111,AGAGO,089,AGAGO COUNTY,10,KALONGO TOWN COUNCIL,050,AKADO WARD,03,BUS PARK A,460,0,96,2,0,14,35,2,77,236,226,10,0,0,0,O-111-89-10-50-3
111,AGAGO,089,AGAGO COUNTY,10,KALONGO TOWN COUNCIL,049,ALUPERE WARD,01,TE CWA ALUPERE PROJECT,669,3,163,1,0,22,51,1,95,350,336,14,0,0,0,O-111-89-10-49-1
111,AGAGO,089,AGAGO COUNTY,10,KALONGO TOWN COUNCIL,049,ALUPERE WARD,05,MAIN MARKET (B),436,1,126,0,0,28,33,2,63,263,253,10,0,0,0,O-111-89-10-49-5
111,AGAGO,089,AGAGO COUNTY,10,KALONGO TOWN COUNCIL,051,KUBWOR WARD,01,WANG LABOLO,476,1,178,2,0,11,20,0,58,279,270,9,0,0,0,O-111-89-10-51-1
111,AGAGO,089,AGAGO COUNTY,10,KALONGO TOWN COUNCIL,052,ORET WARD,01,LABIKIRA MARIA,623,1,109,1,0,48,40,1,73,278,273,5,0,0,0,O-111-89-10-52-1
111,AGAGO,089,AGAGO COUNTY,10,KALONGO TOWN COUNCIL,052,ORET WARD,06,TE TOOR TREE,668,0,93,0,0,16,42,0,95,257,246,11,0,0,0,O-111-89-10-52-6
111,AGAGO,089,AGAGO COUNTY,10,KALONGO TOWN COUNCIL,020,TOWN WARD,01,TOWN WARD (A?K),578,0,106,0,0,13,40,0,88,252,247,5,3,0,0,O-111-89-10-20-1
111,AGAGO,089,AGAGO COUNTY,10,KALONGO TOWN COUNCIL,020,TOWN WARD,02,TOWN WARD (M?Z),637,0,131,0,0,24,43,0,72,277,270,7,0,0,0,O-111-89-10-20-2
111,AGAGO,089,AGAGO COUNTY,10,KALONGO TOWN COUNCIL,020,TOWN WARD,03,OPUDO DELFINA,675,2,126,0,0,16,35,0,91,275,270,5,1,0,0,O-111-89-10-20-3
111,AGAGO,089,AGAGO COUNTY,12,KOTOMOR,047,APOBO,01,KOTOMOR,822,5,24,1,0,0,14,2,357,434,403,31,0,0,0,O-111-89-12-47-1
111,AGAGO,089,AGAGO COUNTY,12,KOTOMOR,026,LUKEE,01,ODOKOMIT P7 SCHOOL,901,5,96,5,0,9,71,2,346,557,534,23,0,0,0,O-111-89-12-26-1
111,AGAGO,089,AGAGO COUNTY,12,KOTOMOR,067,OGONG,01,TEKULU,460,3,27,3,0,2,5,0,265,333,305,28,0,0,0,O-111-89-12-67-1
111,AGAGO,089,AGAGO COUNTY,12,KOTOMOR,068,OLYELO WIDYEL,01,OLYELO? WIDYEL,634,0,17,1,0,1,14,0,368,428,401,27,0,0,0,O-111-89-12-68-1
111,AGAGO,089,AGAGO COUNTY,12,KOTOMOR,038,OMATOWEE,02,ONUDUAPET,589,2,32,3,0,3,14,1,333,397,388,9,0,0,0,O-111-89-12-38-2
111,AGAGO,089,AGAGO COUNTY,12,KOTOMOR,046,OTEK,01,OTEK/LOKEE,110,2,5,0,0,1,5,0,33,47,46,1,0,0,0,O-111-89-12-46-1
111,AGAGO,089,AGAGO COUNTY,12,KOTOMOR,046,OTEK,02,AMINOGWAL TE?AEME,456,2,37,0,0,2,12,3,230,299,286,13,1,0,0,O-111-89-12-46-2
111,AGAGO,089,AGAGO COUNTY,13,LAMIYO,040,OJUR,01,LAMIYO P/SCHOOL,392,3,34,1,0,28,24,0,180,287,270,17,0,0,0,O-111-89-13-40-1
111,AGAGO,089,AGAGO COUNTY,13,LAMIYO,040,OJUR,02,LAMINONYUL A,419,1,32,2,0,25,44,1,106,235,211,24,2,0,0,O-111-89-13-40-2
111,AGAGO,089,AGAGO COUNTY,13,LAMIYO,031,OTAKA,01,ALYEK P.7,440,5,30,1,0,19,18,3,162,254,238,16,3,0,0,O-111-89-13-31-1
111,AGAGO,089,AGAGO COUNTY,13,LAMIYO,031,OTAKA,02,LAMINODYEK,403,6,56,2,0,22,47,1,76,226,210,16,2,0,0,O-111-89-13-31-2
111,AGAGO,089,AGAGO COUNTY,13,LAMIYO,009,PAICAM,01,ABONE P 7 SCHOOL,582,2,26,1,0,27,32,5,251,368,344,24,0,0,0,O-111-89-13-9-1
111,AGAGO,089,AGAGO COUNTY,13,LAMIYO,069,POLCANI,01,KWONKIC  P7 SCHOOL,806,12,59,1,0,35,32,3,263,461,405,56,0,0,0,O-111-89-13-69-1
111,AGAGO,089,AGAGO COUNTY,13,LAMIYO,069,POLCANI,02,LALIRA,308,1,14,1,0,15,12,2,151,202,196,6,0,0,0,O-111-89-13-69-2
111,AGAGO,089,AGAGO COUNTY,02,LAPONO,006,AMYEL,01,AMYEL T/CENTRE,635,3,69,3,0,13,55,2,198,365,343,22,0,0,0,O-111-89-2-6-1
111,AGAGO,089,AGAGO COUNTY,02,LAPONO,006,AMYEL,02,KIZEE,439,3,64,1,0,6,6,4,190,283,274,9,0,0,0,O-111-89-2-6-2
111,AGAGO,089,AGAGO COUNTY,02,LAPONO,006,AMYEL,03,ATIMIKICA,242,0,24,0,0,3,29,0,104,188,160,28,0,0,0,O-111-89-2-6-3
111,AGAGO,089,AGAGO COUNTY,02,LAPONO,048,LAPONO?MUK,01,ORIYA COTTON STORE (A?M),536,0,30,2,0,6,17,1,190,252,246,6,0,0,0,O-111-89-2-48-1
111,AGAGO,089,AGAGO COUNTY,02,LAPONO,048,LAPONO?MUK,02,ORIYA COTTON STORE (L?Z),581,1,52,0,0,10,47,0,160,297,270,27,2,0,0,O-111-89-2-48-2
111,AGAGO,089,AGAGO COUNTY,02,LAPONO,004,LIRA?KAKET,01,KAKET  P7 SCHOOL,752,4,22,0,0,8,25,2,333,427,394,33,1,0,0,O-111-89-2-4-1
111,AGAGO,089,AGAGO COUNTY,02,LAPONO,004,LIRA?KAKET,02,ONGALO CHAPEL,421,3,73,4,0,3,6,0,174,313,263,50,1,0,0,O-111-89-2-4-2
111,AGAGO,089,AGAGO COUNTY,02,LAPONO,004,LIRA?KAKET,03,LAPERE,304,3,48,0,0,6,5,1,113,192,176,16,0,0,0,O-111-89-2-4-3
111,AGAGO,089,AGAGO COUNTY,02,LAPONO,005,LIRA?KATO,01,LIRA KATO P.7 SCHOOL,530,5,26,1,0,8,22,1,179,274,242,32,0,0,0,O-111-89-2-5-1
111,AGAGO,089,AGAGO COUNTY,02,LAPONO,005,LIRA?KATO,02,OGUL,776,2,62,1,0,5,58,2,246,412,376,36,0,0,0,O-111-89-2-5-2
111,AGAGO,089,AGAGO COUNTY,02,LAPONO,005,LIRA?KATO,04,BIWANG,251,3,11,0,0,2,13,2,100,147,131,16,1,0,0,O-111-89-2-5-4
111,AGAGO,089,AGAGO COUNTY,02,LAPONO,005,LIRA?KATO,05,AWELO,521,3,43,1,0,8,40,1,184,289,280,9,0,0,0,O-111-89-2-5-5
111,AGAGO,089,AGAGO COUNTY,02,LAPONO,028,OGOLE,01,OGWANG KAMOLO P/SCHOOL,490,2,38,0,0,2,13,3,243,348,301,47,47,0,0,O-111-89-2-28-1
111,AGAGO,089,AGAGO COUNTY,02,LAPONO,028,OGOLE,02,AYWEE PALARO P/SCHOOL,507,3,49,0,0,17,22,1,230,347,322,25,0,0,0,O-111-89-2-28-2
111,AGAGO,089,AGAGO COUNTY,03,LIRA?PALWO,039,ADEMI,01,ADEMI KEYO,467,5,23,1,0,23,19,2,185,285,258,27,3,0,0,O-111-89-3-39-1
111,AGAGO,089,AGAGO COUNTY,03,LIRA?PALWO,039,ADEMI,02,ALWEE SCHOOL,621,5,39,3,0,32,34,3,213,358,329,29,5,0,0,O-111-89-3-39-2
111,AGAGO,089,AGAGO COUNTY,03,LIRA?PALWO,007,AGENGO,01,DOGDAGO,291,1,23,1,0,11,25,1,105,174,167,7,0,0,0,O-111-89-3-7-1
111,AGAGO,089,AGAGO COUNTY,03,LIRA?PALWO,007,AGENGO,02,DOG DAGO CHURCH,840,4,62,3,0,76,49,3,269,498,466,32,1,0,0,O-111-89-3-7-2
111,AGAGO,089,AGAGO COUNTY,03,LIRA?PALWO,030,LANYIRINYIRI,01,TIMAKICA,822,6,34,2,0,72,32,1,327,485,474,11,2,0,0,O-111-89-3-30-1
111,AGAGO,089,AGAGO COUNTY,03,LIRA?PALWO,030,LANYIRINYIRI,02,WIMUNUPECE K,464,1,47,0,0,32,38,1,168,325,287,38,0,0,0,O-111-89-3-30-2
111,AGAGO,089,AGAGO COUNTY,03,LIRA?PALWO,029,LUTOME,01,TORI,307,2,42,0,0,31,13,2,112,216,202,14,2,0,0,O-111-89-3-29-1
111,AGAGO,089,AGAGO COUNTY,03,LIRA?PALWO,029,LUTOME,02,AMENYI,545,3,79,2,0,16,31,0,154,294,285,9,4,0,0,O-111-89-3-29-2
111,AGAGO,089,AGAGO COUNTY,03,LIRA?PALWO,029,LUTOME,03,TEE MAYEMBE PA NAPOTALI,266,1,28,2,0,40,8,5,80,184,164,20,1,0,0,O-111-89-3-29-3
111,AGAGO,089,AGAGO COUNTY,03,LIRA?PALWO,008,OMONGO,01,LIRA?PALUO P.7 SCHOOL,893,2,29,2,0,99,32,1,220,404,385,19,0,0,0,O-111-89-3-8-1
111,AGAGO,089,AGAGO COUNTY,03,LIRA?PALWO,008,OMONGO,02,LIRA PALUO SUB? DISPENSARY,353,3,13,2,0,31,34,5,147,252,235,17,0,0,0,O-111-89-3-8-2
111,AGAGO,089,AGAGO COUNTY,03,LIRA?PALWO,008,OMONGO,03,BIWANG P 7 SCHOOL,370,2,26,0,0,24,20,1,67,152,140,12,2,0,0,O-111-89-3-8-3
111,AGAGO,089,AGAGO COUNTY,03,LIRA?PALWO,008,OMONGO,04,SUBCOUNTY HQTRS,323,4,26,0,0,27,15,2,125,213,199,14,0,0,0,O-111-89-3-8-4
111,AGAGO,089,AGAGO COUNTY,04,LOKOLE,011,KITENY,01,LACANKWERI,533,4,22,0,0,31,17,0,183,276,257,19,0,0,0,O-111-89-4-11-1
111,AGAGO,089,AGAGO COUNTY,04,LOKOLE,011,KITENY,04,LUZIRA P 7 SCHOOL,303,3,21,0,0,12,7,0,162,228,205,23,0,0,0,O-111-89-4-11-4
111,AGAGO,089,AGAGO COUNTY,04,LOKOLE,055,LADERE,01,AJALI ATEDE P/SCHOOL,356,1,13,1,0,20,13,0,195,250,243,7,4,0,0,O-111-89-4-55-1
111,AGAGO,089,AGAGO COUNTY,04,LOKOLE,055,LADERE,02,LADERE P/SCHOOL,277,0,16,1,0,19,13,2,163,218,214,4,2,0,0,O-111-89-4-55-2
111,AGAGO,089,AGAGO COUNTY,04,LOKOLE,032,NGUDI,01,NGORA P7 SCHOOL (NGUDI),723,3,58,3,0,12,40,2,244,374,362,12,0,0,0,O-111-89-4-32-1
111,AGAGO,089,AGAGO COUNTY,04,LOKOLE,032,NGUDI,40,NGUDI,274,0,2,0,0,0,0,0,3,5,5,0,0,0,0,O-111-89-4-32-40
111,AGAGO,089,AGAGO COUNTY,04,LOKOLE,056,NGWERO,01,AYWEE LABUCE TEECWA,390,4,46,2,0,14,14,3,151,265,234,31,2,0,0,O-111-89-4-56-1
111,AGAGO,089,AGAGO COUNTY,04,LOKOLE,056,NGWERO,02,LAPIRIN P/SCHOOL,405,5,53,1,0,19,12,0,136,240,226,14,1,0,0,O-111-89-4-56-2
111,AGAGO,089,AGAGO COUNTY,04,LOKOLE,042,OLUNG,01,OLUNG P7 SCHOOL,851,4,84,0,0,17,36,1,340,526,482,44,0,0,0,O-111-89-4-42-1
111,AGAGO,089,AGAGO COUNTY,04,LOKOLE,042,OLUNG,02,TEKWORO ALUNGAR,303,1,43,0,0,7,11,1,112,187,175,12,0,0,0,O-111-89-4-42-2
111,AGAGO,089,AGAGO COUNTY,04,LOKOLE,041,OTUMPILI,01,TEGWENG,363,7,50,3,0,13,23,3,134,248,233,15,0,0,0,O-111-89-4-41-1
111,AGAGO,089,AGAGO COUNTY,04,LOKOLE,041,OTUMPILI,02,LAJWA,492,3,69,1,0,17,25,4,174,333,293,40,0,0,0,O-111-89-4-41-2
111,AGAGO,089,AGAGO COUNTY,14,OMIYA PACWA,033,LAITA,01,LAMINONEN P7 SCH,376,0,103,1,0,9,26,4,65,226,208,18,0,0,0,O-111-89-14-33-1
111,AGAGO,089,AGAGO COUNTY,14,OMIYA PACWA,033,LAITA,02,LONGOR P7 SCH,657,12,218,1,0,10,12,2,148,425,403,22,0,0,0,O-111-89-14-33-2
111,AGAGO,089,AGAGO COUNTY,14,OMIYA PACWA,075,LAKWA,01,LABIMA P/SCHOOL,547,11,132,1,0,10,29,2,125,343,310,33,2,0,0,O-111-89-14-75-1
111,AGAGO,089,AGAGO COUNTY,14,OMIYA PACWA,018,LOJIM,01,SUBCOUNTY HQTRS,417,3,111,0,0,11,27,1,96,269,249,20,0,0,0,O-111-89-14-18-1
111,AGAGO,089,AGAGO COUNTY,14,OMIYA PACWA,018,LOJIM,02,LOMOI P7 SCH,247,5,67,2,0,2,21,2,76,188,175,13,0,0,0,O-111-89-14-18-2
111,AGAGO,089,AGAGO COUNTY,14,OMIYA PACWA,018,LOJIM,03,OMIYA PACWA P7 SCHOOL,322,1,72,1,0,2,17,0,70,192,163,29,0,0,0,O-111-89-14-18-3
111,AGAGO,089,AGAGO COUNTY,14,OMIYA PACWA,018,LOJIM,04,OMIYA PACWA TC,703,2,144,2,0,7,27,1,171,379,354,25,5,0,0,O-111-89-14-18-4
111,AGAGO,089,AGAGO COUNTY,14,OMIYA PACWA,077,LOMOI,01,TEKIRI,395,8,151,1,0,10,30,2,55,265,257,8,0,0,0,O-111-89-14-77-1
111,AGAGO,089,AGAGO COUNTY,05,OMOT,015,ATECE,03,OMOT HTRQS,302,1,16,1,0,8,17,1,115,169,159,10,0,0,0,O-111-89-5-15-3
111,AGAGO,089,AGAGO COUNTY,05,OMOT,015,ATECE,04,DOG TANGO BAR MUNU,280,1,20,0,0,3,12,1,153,220,190,30,0,0,0,O-111-89-5-15-4
111,AGAGO,089,AGAGO COUNTY,05,OMOT,015,ATECE,05,ATECE P7 SCHOOL,237,2,7,1,0,1,23,2,107,143,143,0,0,0,0,O-111-89-5-15-5
111,AGAGO,089,AGAGO COUNTY,05,OMOT,015,ATECE,06,TENGCI TECWAO,187,1,20,2,0,2,8,1,94,142,128,14,1,0,0,O-111-89-5-15-6
111,AGAGO,089,AGAGO COUNTY,05,OMOT,057,AWONODWE,01,AWONODWE P7 SCHOOL,354,3,30,2,0,3,29,3,138,231,208,23,1,0,0,O-111-89-5-57-1
111,AGAGO,089,AGAGO COUNTY,05,OMOT,057,AWONODWE,02,BARIMA MARKET,378,4,22,0,0,1,17,1,152,227,197,30,0,0,0,O-111-89-5-57-2
